# Temperature (K)	Pressure (MPa)	Experimental(m3/kg)	NIST(m3/kg)	Model(m3/kg)
2.731499999999999773e+02	2.155800000000000161e+00	6.234413965087279991e-02	6.233439999999999814e-02	6.908092647790908813e-02
2.981419999999999959e+02	2.378600000000000048e+00	6.234413965087279991e-02	6.233500000000000152e-02	9.382729977369308472e-02
3.031429999999999723e+02	2.423200000000000021e+00	6.234413965087279991e-02	6.233190000000000258e-02	4.083308205008506775e-02
3.231399999999999864e+02	2.600600000000000023e+00	6.234413965087279991e-02	6.233690000000000064e-02	1.741043627262115479e-01
3.481429999999999723e+02	2.822099999999999831e+00	6.234413965087279991e-02	6.233709999999999946e-02	1.741043627262115479e-01
3.731499999999999773e+02	3.043099999999999916e+00	6.234413965087279991e-02	6.233820000000000333e-02	1.154568940401077271e-01
3.981600000000000250e+02	3.263700000000000045e+00	6.234413965087279991e-02	6.233980000000000077e-02	2.088788449764251709e-01
2.731499999999999773e+02	3.153900000000000148e+00	4.156275976724849858e-02	4.155969999999999803e-02	9.759350121021270752e-02
2.981419999999999959e+02	3.499299999999999855e+00	4.156275976724849858e-02	4.155940000000000328e-02	1.180330365896224976e-01
3.031429999999999723e+02	3.568499999999999783e+00	4.156275976724849858e-02	4.155559999999999810e-02	6.503877043724060059e-02
3.231399999999999864e+02	3.842699999999999783e+00	4.156275976724849858e-02	4.156320000000000153e-02	1.688078939914703369e-01
3.481429999999999723e+02	4.185200000000000031e+00	4.156275976724849858e-02	4.156270000000000103e-02	1.554707884788513184e-01
3.731499999999999773e+02	4.526699999999999946e+00	4.156275976724849858e-02	4.156239999999999934e-02	5.017288401722908020e-02
2.731499999999999773e+02	4.105299999999999727e+00	3.117206982543639995e-02	3.116889999999999938e-02	3.560415655374526978e-02
2.030840000000000032e+02	1.013000000000000012e-01	1.032187742564119493e+00	1.032669999999999977e+00	2.783532999455928802e-02
2.232489999999999952e+02	1.013000000000000012e-01	1.135594529159796195e+00	1.136949999999999905e+00	3.109131939709186554e-02
2.481750000000000114e+02	1.013000000000000012e-01	1.264587011173890829e+00	1.265549999999999953e+00	3.598944097757339478e-02
2.731499999999999773e+02	1.013000000000000012e-01	1.394723482122434577e+00	1.394150000000000000e+00	4.685718566179275513e-02
2.981419999999999959e+02	1.013000000000000012e-01	1.524306592930875892e+00	1.522680000000000033e+00	5.251772701740264893e-02
3.231399999999999864e+02	1.013000000000000012e-01	1.649315863779704294e+00	1.651110000000000078e+00	5.250934511423110962e-02
3.731499999999999773e+02	1.013000000000000012e-01	1.906548613176538343e+00	1.907799999999999940e+00	6.300122290849685669e-02
4.231700000000000159e+02	1.013000000000000012e-01	2.164727071210862164e+00	2.164309999999999956e+00	6.716541945934295654e-02
4.731929999999999836e+02	1.013000000000000012e-01	2.416439521351660069e+00	2.420690000000000008e+00	6.716541945934295654e-02
2.030840000000000032e+02	2.026499999999999968e+00	4.511806314290980197e-02	4.502950000000000008e-02	4.947295412421226501e-02
2.232489999999999952e+02	2.026499999999999968e+00	5.159230358397279975e-02	5.161249999999999866e-02	5.272895470261573792e-02
2.981419999999999959e+02	2.026499999999999968e+00	7.352770332689320676e-02	7.361370000000000413e-02	1.291011273860931396e-01
2.030840000000000032e+02	3.039699999999999847e+00	2.746316886959719941e-02	2.731000000000000094e-02	-2.837972529232501984e-02
2.232489999999999952e+02	3.039699999999999847e+00	3.248613394344890271e-02	3.242769999999999680e-02	1.370419096201658249e-02
2.481750000000000114e+02	3.039699999999999847e+00	3.802399344405509723e-02	3.803379999999999955e-02	6.042557209730148315e-02
2.731499999999999773e+02	3.039699999999999847e+00	4.322849788578059932e-02	4.324499999999999872e-02	8.195579051971435547e-02
3.231399999999999864e+02	3.039699999999999847e+00	5.302725155300910126e-02	5.304869999999999725e-02	1.131103783845901489e-01
3.731499999999999773e+02	3.039699999999999847e+00	6.231921196608630059e-02	6.240919999999999801e-02	2.410928457975387573e-01
4.231700000000000159e+02	3.039699999999999847e+00	7.142185777394069457e-02	7.152809999999999724e-02	6.287506818771362305e-01
2.731929999999999836e+02	3.039699999999999847e+00	8.044405116241649945e-02	4.325380000000000197e-02	8.195579051971435547e-02
2.030840000000000032e+02	4.052999999999999936e+00	1.827577159759409889e-02	1.810890000000000069e-02	-3.524395450949668884e-02
2.232489999999999952e+02	4.052999999999999936e+00	2.281662262145829970e-02	2.274239999999999942e-02	6.839971058070659637e-03
2.481750000000000114e+02	4.052999999999999936e+00	2.743778701297100095e-02	2.742040000000000102e-02	5.356135219335556030e-02
2.731499999999999773e+02	4.052999999999999936e+00	3.159224670663460244e-02	3.161309999999999815e-02	7.509157061576843262e-02
2.981419999999999959e+02	4.052999999999999936e+00	3.554195293932659733e-02	3.554340000000000277e-02	1.081125512719154358e-01
3.231399999999999864e+02	4.052999999999999936e+00	3.932639856864490052e-02	3.930940000000000129e-02	1.188367828726768494e-01
1.760000000000000000e+02	2.796199999999999797e+00	2.081329360047829910e-02	2.083219999999999864e-02	2.349709160625934601e-02
1.800000000000000000e+02	2.933499999999999996e+00	2.082580827461009976e-02	2.084329999999999863e-02	2.460709959268569946e-02
1.840000000000000000e+02	3.068299999999999805e+00	2.083833800751139914e-02	2.085100000000000148e-02	-8.257874846458435059e-02
1.880000000000000000e+02	3.200800000000000090e+00	2.085018549576020050e-02	2.086139999999999869e-02	-2.521222457289695740e-02
1.920000000000000000e+02	3.331599999999999895e+00	2.086274458751550057e-02	2.087200000000000166e-02	1.001775078475475311e-02
1.960000000000000000e+02	3.460999999999999854e+00	2.087531881830659991e-02	2.088270000000000057e-02	1.001775078475475311e-02
2.000000000000000000e+02	3.588999999999999968e+00	2.088860807172579839e-02	2.089509999999999978e-02	1.261021569371223450e-02
2.040000000000000000e+02	3.715800000000000214e+00	2.089911154532959892e-02	2.090850000000000000e-02	1.012062840163707733e-02
2.080000000000000000e+02	3.841699999999999893e+00	2.091172966520399995e-02	2.092120000000000091e-02	1.814742758870124817e-02
2.120000000000000000e+02	3.966499999999999915e+00	2.092366077690719847e-02	2.093530000000000044e-02	1.673411577939987183e-02
2.160000000000000000e+02	4.090700000000000003e+00	2.093560551088780031e-02	2.094779999999999906e-02	1.673411577939987183e-02
2.200000000000000000e+02	4.214199999999999946e+00	2.094826775003279934e-02	2.095990000000000006e-02	2.601812127977609634e-03
2.250000000000000000e+02	4.367300000000000182e+00	2.096376463595709880e-02	2.097689999999999971e-02	1.221348810940980911e-02
2.303000000000000114e+02	4.519599999999999618e+00	2.097928446709719855e-02	2.104750000000000024e-02	1.720410073176026344e-03
1.840000000000000000e+02	3.515600000000000058e+00	1.567144428406630138e-02	1.582599999999999979e-02	1.432829722762107849e-02
1.880000000000000000e+02	3.709600000000000009e+00	1.568169324149129920e-02	1.579459999999999892e-02	1.432829722762107849e-02
1.920000000000000000e+02	3.898899999999999810e+00	1.569195561310660070e-02	1.578080000000000108e-02	1.026584953069686890e-02
1.960000000000000000e+02	4.089999999999999858e+00	1.570183595287059919e-02	1.573779999999999971e-02	-3.873252775520086288e-03
2.000000000000000000e+02	4.275000000000000355e+00	1.571054094974489931e-02	1.572979999999999864e-02	6.538946647197008133e-03
2.040000000000000000e+02	4.455599999999999561e+00	1.572203047633850131e-02	1.573950000000000002e-02	3.858144395053386688e-03
1.920000000000000000e+02	4.277000000000000135e+00	1.265382687914770078e-02	1.275090000000000078e-02	8.048524148762226105e-03
1.960000000000000000e+02	4.522100000000000009e+00	1.266230799635889928e-02	1.274050000000000009e-02	-3.106480464339256287e-03
1.920000000000000000e+02	4.537099999999999689e+00	1.048188231797850083e-02	1.053379999999999941e-02	-1.117796637117862701e-02
2.250000000000000000e+02	9.966000000000000414e-01	1.054392836741860004e-02	1.117589999999999972e-01	1.370208263397216797e+00
