# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.447299999999999898e+02	1.049000000000000021e+01	3.005000000000000071e+01	2.948939999999999984e+01	3.034411714285714012e+01
2.454799999999999898e+02	1.057000000000000028e+01	3.007999999999999829e+01	2.947100000000000009e+01	3.032645714285714433e+01
2.528100000000000023e+02	1.133999999999999986e+01	3.007000000000000028e+01	2.932920000000000016e+01	3.008354047619048188e+01
2.663500000000000227e+02	1.276999999999999957e+01	2.978999999999999915e+01	2.922569999999999979e+01	2.978971666666666707e+01
1.957800000000000011e+02	5.389999999999999680e+00	3.932999999999999829e+01	3.782880000000000109e+01	3.739618999999999005e+01
1.980900000000000034e+02	5.730000000000000426e+00	3.700000000000000000e+01	3.623129999999999740e+01	3.561634701754386612e+01
1.984300000000000068e+02	5.780000000000000249e+00	3.692000000000000171e+01	3.606419999999999959e+01	3.555198035087720143e+01
2.025999999999999943e+02	6.400000000000000355e+00	3.482000000000000028e+01	3.437899999999999778e+01	3.434438810728743618e+01
2.031399999999999864e+02	6.490000000000000213e+00	4.403000000000000114e+01	3.416760000000000019e+01	3.407507644062076224e+01
2.033799999999999955e+02	6.519999999999999574e+00	3.478999999999999915e+01	3.409389999999999787e+01	3.392370977395410847e+01
2.037299999999999898e+02	6.570000000000000284e+00	3.438000000000000256e+01	3.397610000000000241e+01	3.390287644062077277e+01
2.086999999999999886e+02	7.320000000000000284e+00	3.307999999999999829e+01	3.251010000000000133e+01	3.299398882783882669e+01
2.090600000000000023e+02	7.370000000000000107e+00	3.345000000000000284e+01	3.242819999999999681e+01	3.294575549450549090e+01
2.095300000000000011e+02	7.440000000000000391e+00	3.288000000000000256e+01	3.232169999999999987e+01	3.261748961038960459e+01
2.098499999999999943e+02	7.490000000000000213e+00	3.302000000000000313e+01	3.225030000000000285e+01	3.262360627705627536e+01
2.140399999999999920e+02	8.119999999999999218e+00	3.247999999999999687e+01	3.149899999999999878e+01	3.187348333333332917e+01
2.164699999999999989e+02	8.480000000000000426e+00	3.175000000000000000e+01	3.117719999999999914e+01	3.156778598039214501e+01
2.168100000000000023e+02	8.539999999999999147e+00	3.218999999999999773e+01	3.113449999999999918e+01	3.156778598039214501e+01
2.234000000000000057e+02	9.529999999999999361e+00	3.132000000000000028e+01	3.052720000000000056e+01	3.092686931372549353e+01
2.307899999999999920e+02	1.064000000000000057e+01	3.042999999999999972e+01	3.009290000000000020e+01	3.037006944444444301e+01
2.377599999999999909e+02	1.167999999999999972e+01	3.000000000000000000e+01	2.981850000000000023e+01	3.019778905844154338e+01
2.446399999999999864e+02	1.272000000000000064e+01	2.985999999999999943e+01	2.963230000000000075e+01	3.004291905844154797e+01
2.514900000000000091e+02	1.375000000000000000e+01	2.964999999999999858e+01	2.951109999999999900e+01	2.995843761904760782e+01
2.593999999999999773e+02	1.492999999999999972e+01	2.962999999999999901e+01	2.943590000000000018e+01	2.976091984126983903e+01
2.661499999999999773e+02	1.593999999999999950e+01	2.955999999999999872e+01	2.941920000000000002e+01	2.970097222222222300e+01
2.825199999999999818e+02	1.837999999999999901e+01	2.992000000000000171e+01	2.953049999999999997e+01	2.983117888888889269e+01
2.891499999999999773e+02	1.937000000000000099e+01	2.996000000000000085e+01	2.962829999999999941e+01	3.006498333333332695e+01
2.958199999999999932e+02	2.035999999999999943e+01	3.017000000000000171e+01	2.975300000000000011e+01	3.009713333333332841e+01
1.956299999999999955e+02	5.530000000000000249e+00	3.715999999999999659e+01	3.612060000000000315e+01	3.763519999999999754e+01
1.965800000000000125e+02	5.709999999999999964e+00	3.617999999999999972e+01	3.549689999999999657e+01	3.641240761904762735e+01
2.039199999999999875e+02	7.059999999999999609e+00	3.321999999999999886e+01	3.286099999999999710e+01	3.356023814735316080e+01
2.113700000000000045e+02	8.460000000000000853e+00	3.191000000000000014e+01	3.139219999999999899e+01	3.181756685340802449e+01
2.156299999999999955e+02	9.259999999999999787e+00	3.114999999999999858e+01	3.088540000000000063e+01	3.130843598039216502e+01
2.187899999999999920e+02	9.859999999999999432e+00	3.092000000000000171e+01	3.060119999999999862e+01	3.102752857142857579e+01
2.236500000000000057e+02	1.077999999999999936e+01	3.060999999999999943e+01	3.027049999999999841e+01	3.055028857142857746e+01
2.261899999999999977e+02	1.126999999999999957e+01	3.035000000000000142e+01	3.013260000000000005e+01	3.040972857142856256e+01
2.316800000000000068e+02	1.231000000000000050e+01	3.016000000000000014e+01	2.989999999999999858e+01	3.012273571428570307e+01
2.335699999999999932e+02	1.266999999999999993e+01	3.012999999999999901e+01	2.983520000000000039e+01	3.002011190476189739e+01
2.396200000000000045e+02	1.383000000000000007e+01	3.003999999999999915e+01	2.966959999999999908e+01	2.981950854341736346e+01
2.049199999999999875e+02	1.408000000000000007e+01	2.964999999999999858e+01	2.970260000000000034e+01	2.998871333333333666e+01
2.487299999999999898e+02	1.558000000000000007e+01	2.960000000000000142e+01	2.951679999999999993e+01	2.965875854341736684e+01
2.574499999999999886e+02	1.725000000000000000e+01	2.953000000000000114e+01	2.945579999999999998e+01	2.961373555555555370e+01
2.669599999999999795e+02	1.905999999999999872e+01	2.962999999999999901e+01	2.946620000000000061e+01	2.967011333333332956e+01
2.765299999999999727e+02	2.089000000000000057e+01	2.969999999999999929e+01	2.954570000000000007e+01	3.004552333333332470e+01
2.963600000000000136e+02	2.466000000000000014e+01	3.010000000000000142e+01	2.989229999999999876e+01	3.033961666666667156e+01
2.047500000000000000e+02	7.769999999999999574e+00	3.239000000000000057e+01	3.172840000000000060e+01	3.258144837836493224e+01
2.120200000000000102e+02	9.390000000000000568e+00	3.148000000000000043e+01	3.079230000000000089e+01	3.134261555555556811e+01
2.192599999999999909e+02	1.101999999999999957e+01	3.087000000000000099e+01	3.024279999999999902e+01	3.053485523809523272e+01
2.265200000000000102e+02	1.266999999999999993e+01	3.048000000000000043e+01	2.989639999999999986e+01	3.013807857142856506e+01
2.340699999999999932e+02	1.439000000000000057e+01	3.016000000000000014e+01	2.966679999999999851e+01	2.994749285714285136e+01
2.412500000000000000e+02	1.603000000000000114e+01	2.998000000000000043e+01	2.953180000000000049e+01	2.972830576563958260e+01
2.483899999999999864e+02	1.766000000000000014e+01	2.996000000000000085e+01	2.945870000000000033e+01	2.959301568627450152e+01
2.625699999999999932e+02	2.089999999999999858e+01	2.992000000000000171e+01	2.945380000000000109e+01	2.962235666666667555e+01
2.767799999999999727e+02	2.414000000000000057e+01	3.030999999999999872e+01	2.959789999999999921e+01	2.980471476190476565e+01
2.769399999999999977e+02	2.417999999999999972e+01	3.010999999999999943e+01	2.960030000000000072e+01	2.980471476190476565e+01
2.837799999999999727e+02	2.573000000000000043e+01	3.014999999999999858e+01	2.971430000000000149e+01	2.996513333333333406e+01
2.905899999999999750e+02	2.728000000000000114e+01	3.037999999999999901e+01	2.985290000000000177e+01	3.014259999999999806e+01
2.974300000000000068e+02	2.882000000000000028e+01	3.069000000000000128e+01	3.001490000000000080e+01	3.017451666666666199e+01
1.915399999999999920e+02	5.219999999999999751e+00	3.403999999999999915e+01	3.326290000000000191e+01	3.984567727272727211e+01
1.950399999999999920e+02	6.120000000000000107e+00	3.277000000000000313e+01	3.237489999999999668e+01	3.383994484126984048e+01
1.986399999999999864e+02	7.059999999999999609e+00	3.200000000000000000e+01	3.168599999999999994e+01	3.294955653235653870e+01
2.003199999999999932e+02	7.500000000000000000e+00	3.185999999999999943e+01	3.142839999999999989e+01	3.263181748917748592e+01
2.058199999999999932e+02	8.960000000000000853e+00	3.117000000000000171e+01	3.077240000000000109e+01	3.139392343434343857e+01
2.087299999999999898e+02	9.740000000000000213e+00	3.094000000000000128e+01	3.051569999999999894e+01	3.108796154401153800e+01
2.129499999999999886e+02	1.086999999999999922e+01	3.058999999999999986e+01	3.022409999999999997e+01	3.069619777777777969e+01
2.170999999999999943e+02	1.199000000000000021e+01	3.028999999999999915e+01	3.000309999999999988e+01	3.037228095238093672e+01
2.200699999999999932e+02	1.278999999999999915e+01	3.014999999999999858e+01	2.987699999999999889e+01	3.031636666666666713e+01
2.253899999999999864e+02	1.424000000000000021e+01	3.003000000000000114e+01	2.969960000000000022e+01	2.998858538766788229e+01
2.271699999999999875e+02	1.472000000000000064e+01	3.007000000000000028e+01	2.965289999999999893e+01	2.998162932706182460e+01
2.342899999999999920e+02	1.666000000000000014e+01	2.982999999999999829e+01	2.951259999999999906e+01	2.992702677960928170e+01
2.344199999999999875e+02	1.669000000000000128e+01	2.980000000000000071e+01	2.951099999999999923e+01	2.992702677960928170e+01
2.413700000000000045e+02	1.858999999999999986e+01	2.964999999999999858e+01	2.943570000000000064e+01	2.978770503052503926e+01
2.424900000000000091e+02	1.889999999999999858e+01	2.958999999999999986e+01	2.942820000000000036e+01	2.976961884004884595e+01
2.482899999999999920e+02	2.048000000000000043e+01	2.948000000000000043e+01	2.940840000000000032e+01	2.973495278110776852e+01
2.551999999999999886e+02	2.235999999999999943e+01	2.950000000000000000e+01	2.942109999999999914e+01	2.970272779942279584e+01
2.621399999999999864e+02	2.425000000000000000e+01	2.966000000000000014e+01	2.946880000000000166e+01	2.985106179487179645e+01
2.655400000000000205e+02	2.517999999999999972e+01	2.967999999999999972e+01	2.950369999999999848e+01	2.986549102564103109e+01
2.695400000000000205e+02	2.626999999999999957e+01	2.969000000000000128e+01	2.955379999999999896e+01	2.990779769230769958e+01
2.735000000000000000e+02	2.733999999999999986e+01	2.989000000000000057e+01	2.961240000000000094e+01	2.999265666666666519e+01
2.774900000000000091e+02	2.842000000000000171e+01	2.987999999999999901e+01	2.968019999999999925e+01	3.014379999999998816e+01
2.814399999999999977e+02	2.948999999999999844e+01	3.005999999999999872e+01	2.975540000000000163e+01	3.023395000000000366e+01
2.893500000000000227e+02	3.162000000000000099e+01	3.055999999999999872e+01	2.992879999999999896e+01	3.033863333333334111e+01
1.915800000000000125e+02	6.320000000000000284e+00	3.153999999999999915e+01	3.114320000000000022e+01	3.270238777777777273e+01
1.951200000000000045e+02	7.519999999999999574e+00	3.107000000000000028e+01	3.075130000000000052e+01	3.140759520202020738e+01
1.956399999999999864e+02	7.690000000000000391e+00	3.103999999999999915e+01	3.070550000000000068e+01	3.130136186868686821e+01
1.991399999999999864e+02	8.880000000000000782e+00	3.067000000000000171e+01	3.041570000000000107e+01	3.090081111111112477e+01
2.022800000000000011e+02	9.949999999999999289e+00	3.067000000000000171e+01	3.020759999999999934e+01	3.058073333333333110e+01
2.026299999999999955e+02	1.007000000000000028e+01	3.044000000000000128e+01	3.018669999999999831e+01	3.063633333333334008e+01
2.094099999999999966e+02	1.239000000000000057e+01	3.019999999999999929e+01	2.986280000000000001e+01	3.018994984126983994e+01
2.095699999999999932e+02	1.244999999999999929e+01	3.026000000000000156e+01	2.985600000000000165e+01	3.017914031746031611e+01
2.164900000000000091e+02	1.483000000000000007e+01	2.991000000000000014e+01	2.964150000000000063e+01	2.992497578477077624e+01
2.165099999999999909e+02	1.483999999999999986e+01	2.987999999999999901e+01	2.964079999999999870e+01	2.992497578477077624e+01
2.233499999999999943e+02	1.719000000000000128e+01	2.980000000000000071e+01	2.950679999999999836e+01	2.980975871510132080e+01
2.239000000000000057e+02	1.737999999999999901e+01	2.978000000000000114e+01	2.949869999999999948e+01	2.980748239820565360e+01
2.304399999999999977e+02	1.964000000000000057e+01	2.964000000000000057e+01	2.942760000000000176e+01	2.972883453781511420e+01
2.372500000000000000e+02	2.198000000000000043e+01	2.973000000000000043e+01	2.939720000000000155e+01	2.966875827264238197e+01
2.440500000000000114e+02	2.432000000000000028e+01	2.958999999999999986e+01	2.940380000000000038e+01	2.969489113589025209e+01
2.507800000000000011e+02	2.662999999999999901e+01	2.962999999999999901e+01	2.944170000000000087e+01	2.971784629928894006e+01
2.574200000000000159e+02	2.889999999999999858e+01	2.969000000000000128e+01	2.950629999999999953e+01	2.979226414242619114e+01
2.640400000000000205e+02	3.116000000000000014e+01	2.994000000000000128e+01	2.959519999999999840e+01	2.982859190476191102e+01
2.706200000000000045e+02	3.339999999999999858e+01	2.985000000000000142e+01	2.970570000000000022e+01	2.986114285714285543e+01
1.915900000000000034e+02	6.259999999999999787e+00	3.173000000000000043e+01	3.119920000000000115e+01	3.294072051282050495e+01
1.928700000000000045e+02	6.679999999999999716e+00	3.141000000000000014e+01	3.104700000000000060e+01	3.274083717948717265e+01
1.935999999999999943e+02	6.929999999999999716e+00	3.116000000000000014e+01	3.095880000000000010e+01	3.235061555555554946e+01
1.956200000000000045e+02	7.599999999999999645e+00	3.103999999999999915e+01	3.075369999999999848e+01	3.132245210900210708e+01
1.976200000000000045e+02	8.269999999999999574e+00	3.116000000000000014e+01	3.057440000000000069e+01	3.108801322011322554e+01
1.996299999999999955e+02	8.949999999999999289e+00	3.082999999999999829e+01	3.041519999999999868e+01	3.083084264069264435e+01
2.000300000000000011e+02	9.080000000000000071e+00	3.075000000000000000e+01	3.038800000000000168e+01	3.083272597402597981e+01
2.092299999999999898e+02	1.218999999999999950e+01	3.025000000000000000e+01	2.988970000000000127e+01	3.022244689542484508e+01
2.178799999999999955e+02	1.514000000000000057e+01	2.978999999999999915e+01	2.961959999999999837e+01	2.991677890003716911e+01
2.232199999999999989e+02	1.696000000000000085e+01	2.982999999999999829e+01	2.951579999999999870e+01	2.984551525534850569e+01
2.239000000000000057e+02	1.719000000000000128e+01	2.982999999999999829e+01	2.950540000000000163e+01	2.980764906487231514e+01
2.294199999999999875e+02	1.907999999999999829e+01	2.983999999999999986e+01	2.943929999999999936e+01	2.974524120448178621e+01
2.294499999999999886e+02	1.908999999999999986e+01	2.980000000000000071e+01	2.943909999999999982e+01	2.975330681796960874e+01
2.394199999999999875e+02	2.248999999999999844e+01	2.967999999999999972e+01	2.939499999999999957e+01	2.967116635620915943e+01
2.415000000000000000e+02	2.319999999999999929e+01	2.975000000000000000e+01	2.939610000000000056e+01	2.965851199112978875e+01
2.475200000000000102e+02	2.523999999999999844e+01	2.971000000000000085e+01	2.941649999999999920e+01	2.964817138411984132e+01
2.534399999999999977e+02	2.725000000000000000e+01	2.973999999999999844e+01	2.945980000000000132e+01	2.971371693967539329e+01
2.593299999999999841e+02	2.925000000000000000e+01	2.987000000000000099e+01	2.952370000000000161e+01	2.978071572755417407e+01
2.651999999999999886e+02	3.123000000000000043e+01	2.985999999999999943e+01	2.960600000000000165e+01	2.985356631578946818e+01
1.947299999999999898e+02	8.230000000000000426e+00	3.067999999999999972e+01	3.040930000000000177e+01	3.089390111111110926e+01
1.954399999999999977e+02	8.490000000000000213e+00	3.067999999999999972e+01	3.036070000000000135e+01	3.088013444444444744e+01
2.010900000000000034e+02	1.059999999999999964e+01	3.019999999999999929e+01	3.003450000000000131e+01	3.060329476190477038e+01
2.029399999999999977e+02	1.127999999999999936e+01	3.023999999999999844e+01	2.995240000000000080e+01	3.041734761904762152e+01
2.060600000000000023e+02	1.244999999999999929e+01	3.019999999999999929e+01	2.983010000000000161e+01	3.014995216450216020e+01
2.061200000000000045e+02	1.248000000000000043e+01	3.001999999999999957e+01	2.982720000000000127e+01	3.014547216450216283e+01
2.086800000000000068e+02	1.342999999999999972e+01	3.017999999999999972e+01	2.974449999999999861e+01	3.002047928571428059e+01
2.104000000000000057e+02	1.408000000000000007e+01	2.987999999999999901e+01	2.969500000000000028e+01	2.989310373015872457e+01
2.113499999999999943e+02	1.442999999999999972e+01	2.998999999999999844e+01	2.967050000000000054e+01	2.993323944444443896e+01
2.141399999999999864e+02	1.548000000000000043e+01	2.985000000000000142e+01	2.960539999999999949e+01	2.991062853153382406e+01
2.150200000000000102e+02	1.581000000000000050e+01	2.983999999999999986e+01	2.958729999999999905e+01	2.990389559502589378e+01
2.166599999999999966e+02	1.642999999999999972e+01	2.992000000000000171e+01	2.955630000000000024e+01	2.984416559502587774e+01
2.195800000000000125e+02	1.751999999999999957e+01	2.973000000000000043e+01	2.951000000000000156e+01	2.980834526313554278e+01
2.250000000000000000e+02	1.955000000000000071e+01	2.975000000000000000e+01	2.944889999999999830e+01	2.976825741758241151e+01
2.323400000000000034e+02	2.230000000000000071e+01	2.958999999999999986e+01	2.941019999999999968e+01	2.971640968253968751e+01
2.376599999999999966e+02	2.428999999999999915e+01	2.964999999999999858e+01	2.940899999999999892e+01	2.970472329670329259e+01
2.430999999999999943e+02	2.632000000000000028e+01	2.980000000000000071e+01	2.942800000000000082e+01	2.968008329670330525e+01
2.485200000000000102e+02	2.832999999999999829e+01	2.969000000000000128e+01	2.946519999999999939e+01	2.971496663003663485e+01
2.539199999999999875e+02	3.033999999999999986e+01	2.982999999999999829e+01	2.951940000000000097e+01	2.976579615384615707e+01
2.593000000000000114e+02	3.232999999999999829e+01	2.991000000000000014e+01	2.958869999999999933e+01	2.983253333333334822e+01
1.939199999999999875e+02	8.400000000000000355e+00	3.051000000000000156e+01	3.031650000000000134e+01	3.084959000000000628e+01
1.965900000000000034e+02	9.429999999999999716e+00	3.039999999999999858e+01	3.015859999999999985e+01	3.082440666666666829e+01
2.039499999999999886e+02	1.230000000000000071e+01	3.012000000000000099e+01	2.983380000000000010e+01	3.017305976190475647e+01
2.119900000000000091e+02	1.543999999999999950e+01	3.003000000000000114e+01	2.961370000000000147e+01	2.990029679915869565e+01
2.199000000000000057e+02	1.853000000000000114e+01	2.978000000000000114e+01	2.948809999999999931e+01	2.978232741758241886e+01
2.277700000000000102e+02	2.160000000000000142e+01	2.969999999999999929e+01	2.942790000000000106e+01	2.974630352869353089e+01
2.355999999999999943e+02	2.464000000000000057e+01	2.973999999999999844e+01	2.941819999999999879e+01	2.971241825396824865e+01
2.452899999999999920e+02	2.839000000000000057e+01	2.964000000000000057e+01	2.946340000000000003e+01	2.971669996336996533e+01
2.529300000000000068e+02	3.132999999999999829e+01	2.967000000000000171e+01	2.953750000000000142e+01	2.978583333333334693e+01
1.923000000000000114e+02	1.000999999999999979e+01	3.037999999999999901e+01	2.999340000000000117e+01	3.076311333333333664e+01
1.983499999999999943e+02	1.275000000000000000e+01	3.008999999999999986e+01	2.979350000000000165e+01	3.018390166666666019e+01
2.043799999999999955e+02	1.548000000000000043e+01	2.996000000000000085e+01	2.965609999999999857e+01	2.988005175213675457e+01
2.103700000000000045e+02	1.819000000000000128e+01	2.980000000000000071e+01	2.956490000000000151e+01	2.985672384615385155e+01
2.166399999999999864e+02	2.101999999999999957e+01	2.973999999999999844e+01	2.950720000000000098e+01	2.973779666666667865e+01
2.226200000000000045e+02	2.371000000000000085e+01	2.980999999999999872e+01	2.948160000000000025e+01	2.969825555555556917e+01
2.284900000000000091e+02	2.632999999999999829e+01	2.973999999999999844e+01	2.948019999999999996e+01	2.969903888888890009e+01
2.343000000000000114e+02	2.892000000000000171e+01	2.967999999999999972e+01	2.949970000000000070e+01	2.968587471861473048e+01
2.409900000000000091e+02	3.189000000000000057e+01	2.983999999999999986e+01	2.954520000000000124e+01	2.973313380952381380e+01
1.936399999999999864e+02	1.568999999999999950e+01	3.001999999999999957e+01	2.979129999999999967e+01	3.002180051282052275e+01
1.966899999999999977e+02	1.735999999999999943e+01	2.998000000000000043e+01	2.974980000000000047e+01	2.994218333333333604e+01
1.996200000000000045e+02	1.896000000000000085e+01	2.992000000000000171e+01	2.971740000000000137e+01	2.992431571428571857e+01
2.026599999999999966e+02	2.062999999999999901e+01	2.998000000000000043e+01	2.969079999999999941e+01	2.980763000000000318e+01
2.055699999999999932e+02	2.221000000000000085e+01	2.980000000000000071e+01	2.967119999999999891e+01	2.977385000000001014e+01
2.086200000000000045e+02	2.385999999999999943e+01	2.985000000000000142e+01	2.965640000000000143e+01	2.975943333333334095e+01
2.114799999999999898e+02	2.541000000000000014e+01	2.983999999999999986e+01	2.964780000000000015e+01	2.973816666666667530e+01
2.145200000000000102e+02	2.705999999999999872e+01	2.978000000000000114e+01	2.964379999999999882e+01	2.972446666666667170e+01
2.175699999999999932e+02	2.869999999999999929e+01	2.975000000000000000e+01	2.964460000000000051e+01	2.970431666666667780e+01
2.203899999999999864e+02	3.021000000000000085e+01	2.983999999999999986e+01	2.964939999999999998e+01	2.970340000000000913e+01
2.234099999999999966e+02	3.182000000000000028e+01	2.978999999999999915e+01	2.965889999999999915e+01	2.971033333333333815e+01
1.917299999999999898e+02	2.544999999999999929e+01	3.017999999999999972e+01	3.006139999999999901e+01	3.032755000000001644e+01
1.946299999999999955e+02	2.742999999999999972e+01	3.023000000000000043e+01	3.004939999999999856e+01	2.985020000000000451e+01
1.982299999999999898e+02	2.987999999999999901e+01	3.014000000000000057e+01	3.003940000000000055e+01	2.982501666666667006e+01
2.000800000000000125e+02	3.114000000000000057e+01	3.010999999999999943e+01	3.003650000000000020e+01	2.986041666666666927e+01
